,TimeElapsed,Difference
0,4.9860241413116455,-0.013975858688354492
1,5.02497410774231,0.02497410774230957
2,4.988998889923096,-0.011001110076904297
3,4.999999761581421,-2.384185791015625e-07
4,5.0060036182403564,0.006003618240356445
5,4.99799656867981,-0.0020034313201904297
6,4.998002529144287,-0.0019974708557128906
7,5.009994983673096,0.009994983673095703
8,4.989002227783203,-0.010997772216796875
9,5.003029108047485,0.0030291080474853516
10,5.00097393989563,0.0009739398956298828
11,4.999023199081421,-0.0009768009185791016
12,4.994977235794067,-0.005022764205932617
13,5.0019941329956055,0.0019941329956054688
14,5.004009246826172,0.004009246826171875
15,4.990006923675537,-0.00999307632446289
16,5.004985809326172,0.004985809326171875
17,5.014997959136963,0.01499795913696289
18,4.9930078983306885,-0.0069921016693115234
19,4.9960222244262695,-0.003977775573730469
20,4.992971420288086,-0.0070285797119140625
21,4.997025728225708,-0.002974271774291992
22,4.99599814414978,-0.0040018558502197266
23,5.018977642059326,0.018977642059326172
24,4.988998889923096,-0.011001110076904297
25,4.999016284942627,-0.0009837150573730469
26,4.997996807098389,-0.002003192901611328
27,5.0059850215911865,0.0059850215911865234
28,5.004004955291748,0.004004955291748047
29,4.994998455047607,-0.005001544952392578
30,5.001997470855713,0.0019974708557128906
31,5.000003814697266,3.814697265625e-06
32,4.997998476028442,-0.002001523971557617
33,5.014997243881226,0.014997243881225586
34,4.9890055656433105,-0.010994434356689453
35,5.004996061325073,0.004996061325073242
36,4.983996868133545,-0.016003131866455078
37,5.008002758026123,0.008002758026123047
38,5.013998508453369,0.01399850845336914
39,4.996999979019165,-0.003000020980834961
40,4.97902774810791,-0.020972251892089844
41,5.008974075317383,0.008974075317382812
42,5.013027906417847,0.01302790641784668
43,4.981987476348877,-0.018012523651123047
44,4.995999336242676,-0.004000663757324219
45,5.012986898422241,0.012986898422241211
46,4.997997522354126,-0.0020024776458740234
47,5.0129992961883545,0.012999296188354492
48,4.989031076431274,-0.010968923568725586
49,4.999970197677612,-2.9802322387695312e-05
50,4.991025686264038,-0.008974313735961914
51,5.001973390579224,0.001973390579223633
52,4.997001647949219,-0.00299835205078125
53,4.999022483825684,-0.0009775161743164062
54,5.009975910186768,0.009975910186767578
55,5.005004644393921,0.0050046443939208984
56,4.983994245529175,-0.016005754470825195
57,5.004024982452393,0.004024982452392578
58,5.006976127624512,0.006976127624511719
59,5.008015155792236,0.008015155792236328
60,4.988986492156982,-0.011013507843017578
61,5.005005359649658,0.005005359649658203
62,4.991994619369507,-0.008005380630493164
63,5.004029750823975,0.004029750823974609
64,4.997971534729004,-0.0020284652709960938
65,5.0090038776397705,0.009003877639770508
66,4.993021011352539,-0.0069789886474609375
67,5.0069804191589355,0.006980419158935547
68,4.993995666503906,-0.00600433349609375
69,4.997997522354126,-0.0020024776458740234
70,5.0019989013671875,0.0019989013671875
71,5.005032062530518,0.005032062530517578
72,4.986985445022583,-0.013014554977416992
73,5.004986047744751,0.0049860477447509766
74,5.010001182556152,0.010001182556152344
75,4.987721681594849,-0.012278318405151367
76,4.996061563491821,-0.003938436508178711
77,4.998963832855225,-0.0010361671447753906
78,5.013538837432861,0.013538837432861328
79,4.994971752166748,-0.005028247833251953
80,5.009999513626099,0.009999513626098633
81,4.982999563217163,-0.017000436782836914
82,5.0,0.0
83,5.005000352859497,0.00500035285949707
84,5.01299786567688,0.012997865676879883
85,4.979000806808472,-0.02099919319152832
86,5.0059974193573,0.005997419357299805
87,5.005003929138184,0.005003929138183594
88,4.999996662139893,-3.337860107421875e-06
89,5.004034757614136,0.004034757614135742
90,4.995966672897339,-0.004033327102661133
91,4.999028921127319,-0.0009710788726806641
92,5.001972436904907,0.0019724369049072266
93,5.006006956100464,0.006006956100463867
94,4.9830002784729,-0.01699972152709961
95,5.006019830703735,0.0060198307037353516
96,5.00397253036499,0.003972530364990234
97,5.001022100448608,0.0010221004486083984
98,5.006977081298828,0.006977081298828125
99,4.993025779724121,-0.006974220275878906
100,5.001976728439331,0.0019767284393310547
101,5.00100564956665,0.0010056495666503906
102,5.00399374961853,0.0039937496185302734
103,4.983022689819336,-0.016977310180664062
104,5.004999160766602,0.0049991607666015625
105,4.995976448059082,-0.004023551940917969
106,5.012004852294922,0.012004852294921875
107,4.994996547698975,-0.005003452301025391
108,5.011997222900391,0.011997222900390625
109,4.975028038024902,-0.024971961975097656
110,5.016981601715088,0.01698160171508789
111,4.991021394729614,-0.008978605270385742
112,5.007970809936523,0.007970809936523438
113,5.001006841659546,0.0010068416595458984
114,4.998995542526245,-0.0010044574737548828
115,4.993022918701172,-0.006977081298828125
116,4.998972654342651,-0.0010273456573486328
117,5.004026174545288,0.004026174545288086
118,5.009974956512451,0.009974956512451172
119,5.00600004196167,0.006000041961669922
120,4.9890031814575195,-0.010996818542480469
121,4.996997833251953,-0.003002166748046875
122,4.998000860214233,-0.0019991397857666016
123,5.009001970291138,0.009001970291137695
124,4.991002559661865,-0.008997440338134766
125,5.005025625228882,0.005025625228881836
126,5.003968954086304,0.003968954086303711
127,4.9850170612335205,-0.014982938766479492
128,5.004020929336548,0.0040209293365478516
129,4.996976137161255,-0.003023862838745117
130,4.997999429702759,-0.002000570297241211
131,5.005986213684082,0.005986213684082031
132,4.99001932144165,-0.00998067855834961
133,5.015983819961548,0.01598381996154785
134,4.993023633956909,-0.00697636604309082
135,5.001999616622925,0.0019996166229248047
136,5.0069756507873535,0.006975650787353516
137,4.9960222244262695,-0.003977775573730469
138,4.995975971221924,-0.004024028778076172
139,5.006002902984619,0.006002902984619141
